precip,snow,snowdepth,tmax,tmin,year,month,day
0.12,0,0,91,73,1966,7,21
0,0,0,92,71,1966,7,22
0,0,0,99,75,1966,7,23
1.01,0,0,102,71,1966,7,24
0.05,0,0,95,71,1966,7,25
0,0,0,98,75,1966,7,26
0.01,0,0,94,71,1966,7,27
0.62,0,0,92,70,1966,7,28
0,0,0,91,70,1966,7,29
0,0,0,87,72,1966,7,30
0,0,0,92,72,1966,7,31
0,0,0,98,73,1966,8,1
0,0,0,100,75,1966,8,2
0,0,0,94,75,1966,8,3
0,0,0,99,75,1966,8,4
0,0,0,99,78,1966,8,5
0,0,0,94,76,1966,8,6
0,0,0,96,75,1966,8,7
0.41,0,0,100,77,1966,8,8
0,0,0,99,75,1966,8,9
0.7,0,0,97,70,1966,8,10
0,0,0,93,69,1966,8,11
1.38,0,0,91,68,1966,8,12
0.14,0,0,94,69,1966,8,13
0,0,0,95,69,1966,8,14
0,0,0,97,70,1966,8,15
0,0,0,94,72,1966,8,16
0,0,0,89,70,1966,8,17
0.39,0,0,91,70,1966,8,18
0.26,0,0,86,69,1966,8,19
0.01,0,0,88,72,1966,8,20
0,0,0,94,70,1966,8,21
0,0,0,95,68,1966,8,22
0,0,0,94,72,1966,8,23
0,0,0,94,71,1966,8,24
0,0,0,92,72,1966,8,25
0,0,0,95,70,1966,8,26
0,0,0,94,70,1966,8,27
0,0,0,94,71,1966,8,28
0,0,0,94,70,1966,8,29
0.01,0,0,86,70,1966,8,30
0.01,0,0,89,72,1966,8,31
0,0,0,88,65,1966,9,1
0.08,0,0,87,67,1966,9,2
0,0,0,91,63,1966,9,3
0,0,0,95,65,1966,9,4
0,0,0,95,73,1966,9,5
0,0,0,97,67,1966,9,6
0,0,0,99,73,1966,9,7
0,0,0,98,72,1966,9,8
0,0,0,96,71,1966,9,9
0,0,0,93,66,1966,9,10
1.38,0,0,88,70,1966,9,11
1.48,0,0,77,65,1966,9,12
0.09,0,0,81,66,1966,9,13
0.1,0,0,83,66,1966,9,14
0.25,0,0,79,67,1966,9,15
0,0,0,87,65,1966,9,16
0,0,0,90,64,1966,9,17
0.01,0,0,92,67,1966,9,18
0,0,0,90,70,1966,9,19
0,0,0,90,66,1966,9,20
0,0,0,95,68,1966,9,21
0,0,0,97,67,1966,9,22
0,0,0,97,66,1966,9,23
0,0,0,95,68,1966,9,24
0,0,0,92,70,1966,9,25
0,0,0,92,67,1966,9,26
0,0,0,86,64,1966,9,27
0.04,0,0,83,63,1966,9,28
0.1,0,0,76,64,1966,9,29
0,0,0,83,63,1966,9,30
0,0,0,85,62,1966,10,1
0,0,0,82,61,1966,10,2
0.06,0,0,78,58,1966,10,3
0.26,0,0,75,60,1966,10,4
0,0,0,82,56,1966,10,5
0,0,0,85,63,1966,10,6
0,0,0,80,60,1966,10,7
0,0,0,85,57,1966,10,8
0,0,0,87,57,1966,10,9
0,0,0,91,61,1966,10,10
0,0,0,84,55,1966,10,11
0,0,0,82,55,1966,10,12
0,0,0,84,53,1966,10,13
0,0,0,72,44,1966,10,14
0,0,0,86,46,1966,10,15
0,0,0,75,44,1966,10,16
0,0,0,74,43,1966,10,17
0,0,0,81,44,1966,10,18
0,0,0,89,47,1966,10,19
0,0,0,88,53,1966,10,20
0,0,0,85,49,1966,10,21
0,0,0,81,49,1966,10,22
0,0,0,80,49,1966,10,23
0,0,0,84,47,1966,10,24
0,0,0,87,48,1966,10,25
0,0,0,87,59,1966,10,26
0,0,0,85,53,1966,10,27
0,0,0,85,53,1966,10,28
0,0,0,89,57,1966,10,29
0,0,0,83,54,1966,10,30
0,0,0,85,50,1966,10,31
0,0,0,79,48,1966,11,1
0,0,0,83,53,1966,11,2
0,0,0,83,45,1966,11,3
0,0,0,79,51,1966,11,4
0,0,0,79,49,1966,11,5
0,0,0,78,50,1966,11,6
0,0,0,72,55,1966,11,7
0.06,0,0,65,51,1966,11,8
0,0,0,59,39,1966,11,9
0,0,0,63,38,1966,11,10
0,0,0,69,39,1966,11,11
0,0,0,75,43,1966,11,12
0,0,0,82,46,1966,11,13
0,0,0,84,49,1966,11,14
0,0,0,84,52,1966,11,15
0,0,0,80,50,1966,11,16
0,0,0,75,47,1966,11,17
0,0,0,79,44,1966,11,18
0,0,0,81,46,1966,11,19
0,0,0,84,50,1966,11,20
0,0,0,79,52,1966,11,21
0,0,0,80,54,1966,11,22
0,0,0,69,50,1966,11,23
0,0,0,66,48,1966,11,24
0,0,0,68,42,1966,11,25
0,0,0,60,35,1966,11,26
0,0,0,72,32,1966,11,27
0,0,0,77,51,1966,11,28
0,0,0,79,46,1966,11,29
0,0,0,81,45,1966,11,30
0,0,0,78,48,1966,12,1
0,0,0,80,44,1966,12,2
0,0,0,75,44,1966,12,3
0,0,0,71,49,1966,12,4
0,0,0,71,56,1966,12,5
0,0,0,77,56,1966,12,6
0.01,0,0,69,49,1966,12,7
0,0,0,63,39,1966,12,8
0,0,0,60,32,1966,12,9
0,0,0,65,31,1966,12,10
0,0,0,66,27,1966,12,11
0,0,0,69,38,1966,12,12
0,0,0,71,44,1966,12,13
0,0,0,72,38,1966,12,14
0,0,0,67,36,1966,12,15
0,0,0,71,47,1966,12,16
0,0,0,73,38,1966,12,17
0,0,0,72,39,1966,12,18
0,0,0,74,36,1966,12,19
0,0,0,73,36,1966,12,20
0,0,0,68,41,1966,12,21
0,0,0,67,38,1966,12,22
0,0,0,65,35,1966,12,23
0,0,0,57,47,1966,12,24
0,0,0,65,42,1966,12,25
0.18,0,0,62,41,1966,12,26
0,0,0,51,31,1966,12,27
0,0,0,50,23,1966,12,28
0,0,0,46,23,1966,12,29
0,0,0,42,25,1966,12,30
0,0,0,52,30,1966,12,31
0,0,0,58,24,1967,1,1
0,0,0,54,30,1967,1,2
0,0,0,57,27,1967,1,3
0,0,0,66,28,1967,1,4
0,0,0,69,36,1967,1,5
0,0,0,56,27,1967,1,6
0,0,0,50,20,1967,1,7
0,0,0,52,24,1967,1,8
0,0,0,60,34,1967,1,9
0,0,0,64,30,1967,1,10
0,0,0,66,47,1967,1,11
0,0,0,64,42,1967,1,12
0,0,0,67,33,1967,1,13
0,0,0,68,35,1967,1,14
0,0,0,73,36,1967,1,15
0,0,0,75,39,1967,1,16
0,0,0,69,34,1967,1,17
0,0,0,68,35,1967,1,18
0,0,0,75,36,1967,1,19
0,0,0,73,40,1967,1,20
0,0,0,75,38,1967,1,21
0,0,0,79,48,1967,1,22
0.04,0,0,67,40,1967,1,23
0,0,0,62,36,1967,1,24
0,0,0,63,40,1967,1,25
0,0,0,66,33,1967,1,26
0,0,0,74,36,1967,1,27
0,0,0,81,43,1967,1,28
0,0,0,77,45,1967,1,29
0,0,0,77,41,1967,1,30
0,0,0,77,45,1967,1,31
0,0,0,67,39,1967,2,1
0,0,0,68,42,1967,2,2
0,0,0,76,39,1967,2,3
0,0,0,79,41,1967,2,4
0,0,0,67,40,1967,2,5
0,0,0,63,39,1967,2,6
0,0,0,65,35,1967,2,7
0,0,0,62,39,1967,2,8
0,0,0,65,30,1967,2,9
0,0,0,72,37,1967,2,10
0,0,0,71,34,1967,2,11
0,0,0,78,34,1967,2,12
0,0,0,83,43,1967,2,13
0,0,0,78,52,1967,2,14
0,0,0,75,48,1967,2,15
0,0,0,62,36,1967,2,16
0,0,0,72,31,1967,2,17
0,0,0,75,38,1967,2,18
0,0,0,73,42,1967,2,19
0,0,0,66,39,1967,2,20
0,0,0,66,33,1967,2,21
0,0,0,73,35,1967,2,22
0,0,0,77,36,1967,2,23
0,0,0,81,46,1967,2,24
0.05,0,0,68,53,1967,2,25
0.08,0,0,70,46,1967,2,26
0,0,0,71,36,1967,2,27
0,0,0,75,51,1967,2,28
0,0,0,80,45,1967,3,1
0,0,0,83,47,1967,3,2
0,0,0,83,50,1967,3,3
0,0,0,73,54,1967,3,4
0.07,0,0,57,40,1967,3,5
0,0,0,64,34,1967,3,6
0,0,0,70,32,1967,3,7
0,0,0,75,39,1967,3,8
0,0,0,75,46,1967,3,9
0.03,0,0,71,52,1967,3,10
0,0,0,77,51,1967,3,11
0,0,0,78,41,1967,3,12
0,0,0,78,42,1967,3,13
0,0,0,73,39,1967,3,14
0,0,0,80,42,1967,3,15
0,0,0,86,46,1967,3,16
0,0,0,85,49,1967,3,17
0,0,0,83,56,1967,3,18
0,0,0,78,52,1967,3,19
0,0,0,78,44,1967,3,20
0,0,0,79,44,1967,3,21
0,0,0,85,45,1967,3,22
0,0,0,86,53,1967,3,23
0,0,0,82,54,1967,3,24
0,0,0,74,46,1967,3,25
0,0,0,81,47,1967,3,26
0,0,0,82,54,1967,3,27
0,0,0,89,56,1967,3,28
0.03,0,0,75,55,1967,3,29
0.28,0,0,69,45,1967,3,30
0,0,0,76,41,1967,3,31
0,0,0,77,42,1967,4,1
0,0,0,80,42,1967,4,2
0,0,0,88,50,1967,4,3
0,0,0,82,59,1967,4,4
0,0,0,79,57,1967,4,5
0,0,0,83,49,1967,4,6
0,0,0,85,48,1967,4,7
0,0,0,76,50,1967,4,8
0,0,0,78,49,1967,4,9
0,0,0,85,47,1967,4,10
0,0,0,82,56,1967,4,11
0.29,0,0,57,34,1967,4,12
0,0,0,64,40,1967,4,13
0,0,0,76,44,1967,4,14
0,0,0,78,55,1967,4,15
0,0,0,74,47,1967,4,16
0,0,0,82,50,1967,4,17
0,0,0,85,48,1967,4,18
0,0,0,71,52,1967,4,19
0,0,0,71,41,1967,4,20
0,0,0,70,42,1967,4,21
0,0,0,74,43,1967,4,22
0,0,0,75,41,1967,4,23
0,0,0,80,45,1967,4,24
0,0,0,73,43,1967,4,25
0,0,0,88,43,1967,4,26
0,0,0,87,51,1967,4,27
0,0,0,85,47,1967,4,28
0,0,0,71,49,1967,4,29
0,0,0,68,37,1967,4,30
0,0,0,69,39,1967,5,1
0,0,0,77,39,1967,5,2
0,0,0,82,46,1967,5,3
0,0,0,85,50,1967,5,4
0,0,0,80,56,1967,5,5
0,0,0,80,50,1967,5,6
0,0,0,87,47,1967,5,7
0,0,0,92,55,1967,5,8
0,0,0,95,57,1967,5,9
0,0,0,86,65,1967,5,10
0,0,0,84,55,1967,5,11
0,0,0,86,50,1967,5,12
0,0,0,82,52,1967,5,13
0,0,0,82,46,1967,5,14
0,0,0,89,48,1967,5,15
0,0,0,97,61,1967,5,16
0,0,0,94,64,1967,5,17
0,0,0,93,60,1967,5,18
0,0,0,94,61,1967,5,19
0,0,0,97,62,1967,5,20
0,0,0,99,65,1967,5,21
0,0,0,99,69,1967,5,22
0.04,0,0,91,66,1967,5,23
0.5,0,0,90,64,1967,5,24
0.08,0,0,85,61,1967,5,25
0,0,0,90,60,1967,5,26
0,0,0,92,60,1967,5,27
0,0,0,89,57,1967,5,28
0,0,0,85,56,1967,5,29
0,0,0,81,62,1967,5,30
0,0,0,84,55,1967,5,31
0,0,0,89,59,1967,6,1
0,0,0,94,59,1967,6,2
0.06,0,0,90,63,1967,6,3
0,0,0,93,67,1967,6,4
0,0,0,96,73,1967,6,5
0,0,0,93,57,1967,6,6
0,0,0,95,57,1967,6,7
0,0,0,95,62,1967,6,8
0,0,0,93,58,1967,6,9
0,0,0,87,58,1967,6,10
0,0,0,88,55,1967,6,11
0,0,0,89,59,1967,6,12
0,0,0,90,68,1967,6,13
0,0,0,89,59,1967,6,14
0,0,0,91,62,1967,6,15
0,0,0,97,64,1967,6,16
0.02,0,0,101,64,1967,6,17
0.12,0,0,92,70,1967,6,18
0,0,0,94,71,1967,6,19
0,0,0,98,72,1967,6,20
0,0,0,101,70,1967,6,21
0,0,0,105,70,1967,6,22
0,0,0,102,74,1967,6,23
0,0,0,94,80,1967,6,24
0.15,0,0,97,70,1967,6,25
0.07,0,0,95,70,1967,6,26
0,0,0,99,72,1967,6,27
0,0,0,100,74,1967,6,28
0,0,0,103,74,1967,6,29
0,0,0,103,75,1967,6,30
0,0,0,105,77,1967,7,1
0,0,0,107,78,1967,7,2
0,0,0,103,77,1967,7,3
0,0,0,101,76,1967,7,4
0.51,0,0,101,70,1967,7,5
0.09,0,0,96,70,1967,7,6
0.02,0,0,93,72,1967,7,7
0,0,0,99,74,1967,7,8
0.01,0,0,89,75,1967,7,9
0.52,0,0,98,68,1967,7,10
0,0,0,98,70,1967,7,11
0.23,0,0,97,71,1967,7,12
0,0,0,97,73,1967,7,13
0,0,0,97,79,1967,7,14
0,0,0,95,77,1967,7,15
0,0,0,94,75,1967,7,16
0.48,0,0,88,68,1967,7,17
0,0,0,95,70,1967,7,18
0,0,0,100,73,1967,7,19
0,0,0,102,76,1967,7,20
0,0,0,97,78,1967,7,21
0,0,0,95,77,1967,7,22
0,0,0,96,75,1967,7,23
0,0,0,101,75,1967,7,24
0,0,0,99,78,1967,7,25
0.1,0,0,88,70,1967,7,26
0,0,0,91,74,1967,7,27
0,0,0,96,73,1967,7,28
0.64,0,0,99,74,1967,7,29
0,0,0,94,72,1967,7,30
0.12,0,0,96,74,1967,7,31
0,0,0,98,76,1967,8,1
0,0,0,101,75,1967,8,2
0.01,0,0,95,76,1967,8,3
0.04,0,0,96,78,1967,8,4
0.04,0,0,90,73,1967,8,5
0,0,0,95,73,1967,8,6
0.03,0,0,94,74,1967,8,7
0,0,0,95,72,1967,8,8
0,0,0,89,72,1967,8,9
0.12,0,0,91,70,1967,8,10
0.52,0,0,93,70,1967,8,11
0,0,0,96,74,1967,8,12
0,0,0,97,75,1967,8,13
0.54,0,0,99,73,1967,8,14
0,0,0,97,72,1967,8,15
0,0,0,94,72,1967,8,16
0,0,0,92,69,1967,8,17
0.41,0,0,97,69,1967,8,18
0.23,0,0,97,69,1967,8,19
0,0,0,97,71,1967,8,20
0,0,0,98,72,1967,8,21
0.05,0,0,98,71,1967,8,22
0.01,0,0,97,69,1967,8,23
0,0,0,98,70,1967,8,24
0,0,0,101,69,1967,8,25
0,0,0,104,72,1967,8,26
0,0,0,99,79,1967,8,27
0,0,0,100,77,1967,8,28
0,0,0,100,75,1967,8,29
0,0,0,98,78,1967,8,30
0,0,0,91,73,1967,8,31
0.11,0,0,83,67,1967,9,1
0,0,0,86,71,1967,9,2
0,0,0,86,70,1967,9,3
0,0,0,93,67,1967,9,4
0.43,0,0,91,69,1967,9,5
0,0,0,93,71,1967,9,6
0,0,0,92,69,1967,9,7
0,0,0,95,70,1967,9,8
0,0,0,98,70,1967,9,9
0.35,0,0,95,70,1967,9,10
0,0,0,94,69,1967,9,11
0,0,0,96,70,1967,9,12
0.03,0,0,95,69,1967,9,13
0,0,0,94,68,1967,9,14
0,0,0,94,63,1967,9,15
0.01,0,0,93,65,1967,9,16
0,0,0,93,66,1967,9,17
0,0,0,95,66,1967,9,18
0,0,0,93,64,1967,9,19
0,0,0,94,67,1967,9,20
0,0,0,100,68,1967,9,21
0,0,0,97,78,1967,9,22
0,0,0,98,77,1967,9,23
0.05,0,0,94,71,1967,9,24
0.37,0,0,88,70,1967,9,25
0,0,0,91,65,1967,9,26
0,0,0,86,67,1967,9,27
0,0,0,88,69,1967,9,28
0,0,0,92,67,1967,9,29
0,0,0,95,67,1967,9,30
0,0,0,92,67,1967,10,1
0.66,0,0,90,67,1967,10,2
0.37,0,0,76,66,1967,10,3
0,0,0,88,64,1967,10,4
0,0,0,95,66,1967,10,5
0,0,0,85,60,1967,10,6
0,0,0,85,54,1967,10,7
0,0,0,88,56,1967,10,8
0,0,0,89,56,1967,10,9
0,0,0,86,56,1967,10,10
0,0,0,87,58,1967,10,11
0,0,0,89,60,1967,10,12
0,0,0,90,58,1967,10,13
0,0,0,89,65,1967,10,14
0,0,0,87,59,1967,10,15
0,0,0,83,54,1967,10,16
0,0,0,88,63,1967,10,17
0,0,0,89,63,1967,10,18
0,0,0,87,52,1967,10,19
0,0,0,90,56,1967,10,20
0,0,0,89,57,1967,10,21
0,0,0,82,57,1967,10,22
0,0,0,85,55,1967,10,23
0,0,0,85,54,1967,10,24
0,0,0,86,54,1967,10,25
0,0,0,84,54,1967,10,26
0,0,0,86,55,1967,10,27
0,0,0,86,56,1967,10,28
0,0,0,74,54,1967,10,29
0,0,0,69,48,1967,10,30
0,0,0,74,41,1967,10,31
0,0,0,80,47,1967,11,1
0,0,0,80,46,1967,11,2
0,0,0,79,50,1967,11,3
0,0,0,80,46,1967,11,4
0,0,0,79,53,1967,11,5
0,0,0,79,53,1967,11,6
0,0,0,76,56,1967,11,7
0,0,0,77,53,1967,11,8
0,0,0,80,50,1967,11,9
0,0,0,79,48,1967,11,10
0,0,0,86,47,1967,11,11
0,0,0,87,63,1967,11,12
0,0,0,87,54,1967,11,13
0,0,0,87,50,1967,11,14
0,0,0,86,51,1967,11,15
0,0,0,80,50,1967,11,16
0,0,0,79,50,1967,11,17
0,0,0,83,51,1967,11,18
0,0,0,79,51,1967,11,19
0,0,0,76,48,1967,11,20
0,0,0,68,52,1967,11,21
0.02,0,0,66,52,1967,11,22
0,0,0,64,47,1967,11,23
0,0,0,69,44,1967,11,24
0,0,0,71,45,1967,11,25
0.1,0,0,71,51,1967,11,26
0.26,0,0,67,50,1967,11,27
0,0,0,68,45,1967,11,28
0.1,0,0,57,39,1967,11,29
0,0,0,71,38,1967,11,30
0,0,0,58,34,1967,12,1
0,0,0,68,31,1967,12,2
0,0,0,62,49,1967,12,3
0.05,0,0,68,45,1967,12,4
0,0,0,66,41,1967,12,5
0,0,0,67,40,1967,12,6
0,0,0,70,39,1967,12,7
0,0,0,62,36,1967,12,8
0,0,0,52,33,1967,12,9
0,0,0,56,26,1967,12,10
0,0,0,65,29,1967,12,11
0,0,0,68,40,1967,12,12
0.03,0,0,61,39,1967,12,13
1.01,0,0,50,39,1967,12,14
1.22,0,0,44,37,1967,12,15
0.05,0,0,46,38,1967,12,16
0.22,1.6,0,45,33,1967,12,17
0.23,0,0,53,39,1967,12,18
0.46,0,0,61,42,1967,12,19
0.16,0,0,51,37,1967,12,20
0,0,0,47,31,1967,12,21
0,0,0,60,29,1967,12,22
0,0,0,66,48,1967,12,23
0,0,0,67,41,1967,12,24
0,0,0,65,35,1967,12,25
0,0,0,64,37,1967,12,26
0,0,0,64,37,1967,12,27
0,0,0,64,37,1967,12,28
0,0,0,65,39,1967,12,29
0.01,0,0,61,44,1967,12,30
0,0,0,55,34,1967,12,31
0,0,0,59,32,1968,1,1
0,0,0,64,33,1968,1,2
0,0,0,58,40,1968,1,3
0,0,0,56,33,1968,1,4
0,0,0,56,33,1968,1,5
0,0,0,62,32,1968,1,6
0.04,0,0,59,38,1968,1,7
0.05,0,0,60,42,1968,1,8
0,0,0,63,40,1968,1,9
0.06,0,0,62,44,1968,1,10
0,0,0,63,39,1968,1,11
0,0,0,64,38,1968,1,12
0,0,0,70,50,1968,1,13
0,0,0,75,43,1968,1,14
0,0,0,73,42,1968,1,15
0,0,0,72,40,1968,1,16
0,0,0,63,41,1968,1,17
0,0,0,63,32,1968,1,18
0,0,0,63,38,1968,1,19
0,0,0,64,32,1968,1,20
0,0,0,66,36,1968,1,21
0,0,0,70,37,1968,1,22
0,0,0,68,50,1968,1,23
0,0,0,74,41,1968,1,24
0,0,0,70,41,1968,1,25
0.02,0,0,57,49,1968,1,26
0,0,0,66,49,1968,1,27
0,0,0,66,51,1968,1,28
0.01,0,0,63,45,1968,1,29
0,0,0,72,40,1968,1,30
0,0,0,62,44,1968,1,31
0,0,0,63,30,1968,2,1
0,0,0,74,37,1968,2,2
0,0,0,73,39,1968,2,3
0,0,0,73,36,1968,2,4
0,0,0,75,45,1968,2,5
0,0,0,75,55,1968,2,6
0,0,0,76,53,1968,2,7
0,0,0,75,50,1968,2,8
0.25,0,0,60,54,1968,2,9
0.33,0,0,64,52,1968,2,10
0.14,0,0,67,49,1968,2,11
0.15,0,0,61,51,1968,2,12
0.12,0,0,61,48,1968,2,13
0,0,0,62,43,1968,2,14
0,0,0,66,44,1968,2,15
0,0,0,69,45,1968,2,16
0,0,0,68,45,1968,2,17
0,0,0,68,46,1968,2,18
0,0,0,73,43,1968,2,19
0,0,0,77,47,1968,2,20
0,0,0,76,48,1968,2,21
0,0,0,70,47,1968,2,22
0,0,0,75,44,1968,2,23
0,0,0,80,46,1968,2,24
0,0,0,80,48,1968,2,25
0,0,0,85,50,1968,2,26
0,0,0,79,54,1968,2,27
0,0,0,73,52,1968,2,28
0,0,0,71,56,1968,2,29
0.47,0,0,68,52,1968,3,1
0,0,0,66,50,1968,3,2
0.02,0,0,72,49,1968,3,3
0,0,0,72,48,1968,3,4
0,0,0,73,51,1968,3,5
0,0,0,72,52,1968,3,6
0.04,0,0,70,53,1968,3,7
0,0,0,67,48,1968,3,8
0.65,0,0,61,45,1968,3,9
0.49,0,0,54,43,1968,3,10
0,0,0,60,41,1968,3,11
0,0,0,66,44,1968,3,12
0,0,0,70,45,1968,3,13
0,0,0,70,43,1968,3,14
0,0,0,76,42,1968,3,15
0,0,0,75,53,1968,3,16
0,0,0,67,49,1968,3,17
0,0,0,64,39,1968,3,18
0.12,0,0,56,41,1968,3,19
0,0,0,60,38,1968,3,20
0,0,0,65,36,1968,3,21
0,0,0,73,37,1968,3,22
0,0,0,77,44,1968,3,23
0,0,0,76,44,1968,3,24
0,0,0,76,48,1968,3,25
0,0,0,81,47,1968,3,26
0,0,0,81,50,1968,3,27
0,0,0,84,50,1968,3,28
0,0,0,85,52,1968,3,29
0,0,0,82,54,1968,3,30
0,0,0,78,53,1968,3,31
0,0,0,82,52,1968,4,1
0.17,0,0,66,49,1968,4,2
0.04,0,0,66,46,1968,4,3
0,0,0,73,44,1968,4,4
0,0,0,80,46,1968,4,5
0,0,0,72,50,1968,4,6
0,0,0,76,44,1968,4,7
0,0,0,78,43,1968,4,8
0,0,0,80,47,1968,4,9
0.16,0,0,81,57,1968,4,10
0.05,0,0,77,56,1968,4,11
0.2,0,0,75,55,1968,4,12
0,0,0,78,54,1968,4,13
0,0,0,83,53,1968,4,14
0,0,0,83,57,1968,4,15
0,0,0,78,57,1968,4,16
0,0,0,75,50,1968,4,17
0,0,0,66,43,1968,4,18
0,0,0,69,37,1968,4,19
0,0,0,77,42,1968,4,20
0,0,0,72,45,1968,4,21
0,0,0,65,46,1968,4,22
0,0,0,72,39,1968,4,23
0,0,0,81,49,1968,4,24
0,0,0,81,48,1968,4,25
0,0,0,85,51,1968,4,26
0,0,0,85,51,1968,4,27
0,0,0,84,51,1968,4,28
0,0,0,87,52,1968,4,29
0,0,0,89,63,1968,4,30
0,0,0,91,58,1968,5,1
0,0,0,85,59,1968,5,2
0,0,0,85,57,1968,5,3
0,0,0,84,58,1968,5,4
0,0,0,85,59,1968,5,5
0,0,0,84,60,1968,5,6
0,0,0,84,52,1968,5,7
0,0,0,88,56,1968,5,8
0,0,0,82,57,1968,5,9
0,0,0,82,57,1968,5,10
0,0,0,82,57,1968,5,11
0,0,0,81,51,1968,5,12
0,0,0,82,47,1968,5,13
0,0,0,86,56,1968,5,14
0,0,0,86,51,1968,5,15
0,0,0,85,54,1968,5,16
0,0,0,86,53,1968,5,17
0,0,0,90,53,1968,5,18
0,0,0,97,56,1968,5,19
0,0,0,97,65,1968,5,20
0,0,0,96,62,1968,5,21
0,0,0,91,62,1968,5,22
0,0,0,87,53,1968,5,23
0,0,0,87,54,1968,5,24
0,0,0,90,56,1968,5,25
0,0,0,95,59,1968,5,26
0,0,0,100,63,1968,5,27
0,0,0,102,66,1968,5,28
0,0,0,101,64,1968,5,29
0,0,0,98,67,1968,5,30
0,0,0,94,62,1968,5,31
0,0,0,98,64,1968,6,1
0,0,0,102,66,1968,6,2
0,0,0,102,68,1968,6,3
0,0,0,98,67,1968,6,4
0,0,0,94,73,1968,6,5
0,0,0,86,67,1968,6,6
0,0,0,86,62,1968,6,7
0,0,0,81,60,1968,6,8
0,0,0,83,58,1968,6,9
0,0,0,87,54,1968,6,10
0,0,0,97,57,1968,6,11
0,0,0,99,63,1968,6,12
0,0,0,100,65,1968,6,13
0,0,0,101,63,1968,6,14
0,0,0,101,66,1968,6,15
0,0,0,103,67,1968,6,16
0,0,0,107,67,1968,6,17
0,0,0,108,70,1968,6,18
0,0,0,109,72,1968,6,19
0,0,0,109,76,1968,6,20
0,0,0,109,74,1968,6,21
0,0,0,110,73,1968,6,22
0,0,0,108,72,1968,6,23
0,0,0,98,75,1968,6,24
0,0,0,99,76,1968,6,25
0,0,0,102,72,1968,6,26
0,0,0,104,72,1968,6,27
0,0,0,104,69,1968,6,28
0,0,0,100,69,1968,6,29
0,0,0,98,67,1968,6,30
0,0,0,98,68,1968,7,1
0,0,0,105,74,1968,7,2
0,0,0,97,76,1968,7,3
0.11,0,0,92,74,1968,7,4
0.78,0,0,84,68,1968,7,5
0,0,0,91,71,1968,7,6
0,0,0,95,70,1968,7,7
0,0,0,97,73,1968,7,8
0,0,0,99,75,1968,7,9
0,0,0,102,78,1968,7,10
0,0,0,104,73,1968,7,11
0,0,0,103,75,1968,7,12
0,0,0,101,78,1968,7,13
0,0,0,100,76,1968,7,14
0,0,0,100,71,1968,7,15
0,0,0,101,72,1968,7,16
0,0,0,98,77,1968,7,17
0.08,0,0,101,72,1968,7,18
0.13,0,0,101,74,1968,7,19
0.01,0,0,100,72,1968,7,20
0.02,0,0,97,72,1968,7,21
0.1,0,0,94,72,1968,7,22
0,0,0,92,70,1968,7,23
0,0,0,97,74,1968,7,24
0.1,0,0,94,73,1968,7,25
0.15,0,0,94,71,1968,7,26
0.02,0,0,91,71,1968,7,27
0.41,0,0,94,71,1968,7,28
0,0,0,92,72,1968,7,29
0.06,0,0,95,72,1968,7,30
0,0,0,94,71,1968,7,31
0,0,0,92,73,1968,8,1
0.13,0,0,94,73,1968,8,2
0.18,0,0,95,69,1968,8,3
0.01,0,0,88,70,1968,8,4
0,0,0,92,70,1968,8,5
0.1,0,0,92,73,1968,8,6
0,0,0,92,71,1968,8,7
0.02,0,0,95,75,1968,8,8
0.08,0,0,89,70,1968,8,9
0.04,0,0,89,70,1968,8,10
0,0,0,95,67,1968,8,11
0,0,0,95,70,1968,8,12
0,0,0,95,71,1968,8,13
0,0,0,92,68,1968,8,14
0,0,0,95,64,1968,8,15
0,0,0,97,65,1968,8,16
0,0,0,93,69,1968,8,17
0,0,0,93,68,1968,8,18
0.35,0,0,95,66,1968,8,19
0.18,0,0,81,66,1968,8,20
0,0,0,93,67,1968,8,21
0,0,0,95,66,1968,8,22
0,0,0,94,63,1968,8,23
0,0,0,96,66,1968,8,24
0,0,0,95,68,1968,8,25
0,0,0,92,74,1968,8,26
0,0,0,96,70,1968,8,27
0,0,0,98,71,1968,8,28
0,0,0,98,73,1968,8,29
0.01,0,0,94,69,1968,8,30
0.02,0,0,92,70,1968,8,31
0,0,0,92,68,1968,9,1
0,0,0,92,69,1968,9,2
0,0,0,93,70,1968,9,3
0,0,0,94,68,1968,9,4
0,0,0,99,66,1968,9,5
0,0,0,100,72,1968,9,6
0,0,0,99,74,1968,9,7
0,0,0,101,69,1968,9,8
0,0,0,102,72,1968,9,9
0,0,0,101,79,1968,9,10
0,0,0,98,78,1968,9,11
0,0,0,97,75,1968,9,12
0,0,0,96,75,1968,9,13
0,0,0,93,73,1968,9,14
0,0,0,91,70,1968,9,15
0,0,0,89,64,1968,9,16
0,0,0,90,64,1968,9,17
0,0,0,95,62,1968,9,18
0,0,0,93,67,1968,9,19
0,0,0,90,66,1968,9,20
0,0,0,93,62,1968,9,21
0,0,0,89,62,1968,9,22
0,0,0,88,55,1968,9,23
0,0,0,93,56,1968,9,24
0,0,0,96,61,1968,9,25
0,0,0,95,65,1968,9,26
0,0,0,94,65,1968,9,27
0,0,0,94,64,1968,9,28
0,0,0,92,58,1968,9,29
0,0,0,94,61,1968,9,30
0,0,0,92,60,1968,10,1
0.03,0,0,90,60,1968,10,2
0.06,0,0,81,66,1968,10,3
